datetime	open	high	low	close	volume
24.09.2020 00:00	227.63	231.1	225.75	228.17	8199511
25.09.2020 00:00	229.0	229.3	226.25	228.24	6024834
28.09.2020 00:00	228.79	229.55	227.35	228.63	6451983
29.09.2020 00:00	228.88	228.88	223.1	225.48	9041719
30.09.2020 00:00	224.5	230.75	223.25	229.14	7860447
01.10.2020 00:00	229.08	229.9	226.86	227.23	7782821
02.10.2020 00:00	210.4	211.39	206.5	208.8	11432245
05.10.2020 00:00	209.65	210.69	207.72	208.89	4560188
06.10.2020 00:00	209.0	212.99	208.35	211.18	8752956
07.10.2020 00:00	211.3	212.66	209.03	210.6	6205262
08.10.2020 00:00	211.2	211.43	207.26	207.97	4954546
09.10.2020 00:00	208.47	208.96	204.4	205.38	6551806
12.10.2020 00:00	205.97	208.49	204.57	206.18	5232138
13.10.2020 00:00	205.92	207.64	204.77	205.03	4602328
14.10.2020 00:00	205.06	208.0	204.78	207.83	4684017
15.10.2020 00:00	207.46	207.57	201.95	203.85	7650203
16.10.2020 00:00	204.02	204.25	200.5	201.17	6625850
19.10.2020 00:00	201.55	204.0	201.55	202.78	4742140
20.10.2020 00:00	203.0	209.76	202.5	209.54	8091911
21.10.2020 00:00	210.04	213.25	208.9	210.33	8250975
22.10.2020 00:00	209.58	211.53	207.84	210.21	4685951
23.10.2020 00:00	210.0	214.73	209.15	214.5	7536149
26.10.2020 00:00	213.4	214.45	210.5	211.1	5892121
27.10.2020 00:00	211.5	212.29	206.66	207.64	6108468
28.10.2020 00:00	206.94	206.94	202.3	204.73	7017142
29.10.2020 00:00	206.5	207.33	203.64	205.58	9150527
30.10.2020 00:00	203.62	204.84	200.61	200.99	8365962
02.11.2020 00:00	200.45	204.59	196.15	204.5	8233566
03.11.2020 00:00	205.7	211.11	203.8	209.2	9036871
05.11.2020 00:00	214.4	218.65	211.43	216.7	15255498
06.11.2020 00:00	215.8	218.29	213.0	217.5	9499739
09.11.2020 00:00	220.0	231.3	218.7	228.05	21753675
10.11.2020 00:00	227.0	237.6	226.27	236.1	22960323
11.11.2020 00:00	237.0	245.98	236.89	244.2	23484347
12.11.2020 00:00	243.31	245.72	240.22	242.08	15143692
13.11.2020 00:00	242.01	244.14	238.62	242.99	10615087
16.11.2020 00:00	244.14	248.73	244.0	247.99	11394519
17.11.2020 00:00	248.0	249.84	243.41	245.7	9491847
18.11.2020 00:00	245.1	247.23	242.59	242.71	6008894
19.11.2020 00:00	242.5	243.49	237.34	240.27	9714373
20.11.2020 00:00	239.58	240.77	236.57	239.42	4879987
23.11.2020 00:00	240.45	243.87	238.52	239.7	7483228
24.11.2020 00:00	241.65	247.85	239.57	247.33	8451578
25.11.2020 00:00	248.0	252.2	246.55	251.91	13339774
26.11.2020 00:00	252.3	252.88	247.44	250.1	7991759
27.11.2020 00:00	250.3	252.26	248.03	251.59	5143113
30.11.2020 00:00	249.72	251.0	245.98	249.63	11214162
01.12.2020 00:00	250.75	260.99	249.8	260.81	13206950
02.12.2020 00:00	260.05	264.99	258.8	264.06	9345213
03.12.2020 00:00	264.5	264.63	260.85	263.14	6224084
04.12.2020 00:00	264.63	270.84	264.5	270.0	9463793
07.12.2020 00:00	269.0	276.13	268.1	274.36	9479366
08.12.2020 00:00	274.5	276.66	271.52	275.49	7885992
09.12.2020 00:00	276.4	279.42	275.87	276.89	7363998
10.12.2020 00:00	276.55	282.2	275.2	282.2	7565869
11.12.2020 00:00	282.5	284.6	279.78	283.73	7610195
14.12.2020 00:00	285.01	287.74	277.1	279.95	9041525
15.12.2020 00:00	278.53	283.76	276.07	278.7	8419323
16.12.2020 00:00	278.0	280.84	276.14	278.35	5474896
17.12.2020 00:00	279.81	285.16	276.54	278.5	9213855
18.12.2020 00:00	277.22	277.4	268.52	270.16	9927184
21.12.2020 00:00	266.2	267.34	259.7	261.79	12051795
22.12.2020 00:00	259.55	267.42	257.05	262.04	10549048
23.12.2020 00:00	262.25	270.29	260.22	270.1	6793879
24.12.2020 00:00	271.98	272.82	267.13	269.32	4261445
25.12.2020 00:00	269.97	271.0	268.28	270.64	1198975
28.12.2020 00:00	270.9	275.19	269.73	274.7	3904343
29.12.2020 00:00	275.91	276.43	271.26	272.0	3902161
30.12.2020 00:00	272.49	274.24	270.12	271.65	3153066
04.01.2021 00:00	274.67	276.6	270.61	272.0	4892292
05.01.2021 00:00	272.69	275.7	270.28	275.2	4558391
06.01.2021 00:00	275.94	275.94	271.62	272.93	4094852
